slno,trans_date_trans_time,cc_num,category,AMT_TRANS,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
3281,22-06-2020 09:37,2.13E+14,gas_transport,412942.5,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,14-05-1944,c6d563d79c4d029393ff93a322b1b5d3,34.89102,-85.97174,0
3282,22-06-2020 09:38,4.86E+18,shopping_pos,755190,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,29-09-1993,8f9c9f2d8504f90d88bb37f530f29337,44.113794,-72.226197,0
3283,22-06-2020 09:38,5.72E+11,grocery_net,728460,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,02-04-1952,46782104ae2d0c1f581241355a54d4f3,38.455547,-85.277105,1
3284,22-06-2020 09:39,3.79E+14,grocery_pos,900000,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,01-05-1986,0e068b97fe22cd86514c334bb0324e01,36.503176,-98.877987,0
3285,22-06-2020 09:39,4.42E+15,gas_transport,545040,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,12-11-1957,ec884a784a149d33be179386d0b52e48,41.045895,-83.541171,0
3286,22-06-2020 09:39,6.01E+15,misc_net,1078200,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,08-04-1993,6aaf1d7906dbc02e8bf31baf7b5874a8,35.154235,-92.079992,1
3287,22-06-2020 09:41,4.84E+15,grocery_net,630000,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",28-10-1989,3f8e1ccd91d984f3195a3d9496124a9e,43.155863,-72.556368,0
3288,22-06-2020 09:41,6.54E+15,shopping_pos,1256400,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,19-06-1967,31e0a588b8f981fb5be4ece7d67d5608,41.838479,-83.812908,0
3289,22-06-2020 09:42,5.68E+11,misc_pos,225000,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",16-12-1984,fb2a434a644a5a0de4f5c244c1a64a6a,30.088524,-96.038079,1
3290,22-06-2020 09:43,4.31E+18,misc_net,254700,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,21-09-1969,94ccb8890ae8340569929151d3f42861,41.062656,-103.654916,0
3291,22-06-2020 09:44,3.57E+15,misc_pos,663093,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,15-03-1938,804a48ce275e677f492b4b966dd3880f,39.971188,-87.159461,0
3292,22-06-2020 09:44,4.26E+18,food_dining,414792,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",27-09-1952,072172edf99e3e4a3a74762e2cdada83,33.232193,-96.545493,1
3293,22-06-2020 09:45,2.13E+14,entertainment,450000,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",24-06-1968,4423fa91992da044b9adce1d4fea666d,42.62833,-76.959231,0
3294,22-06-2020 09:47,6.52E+15,misc_pos,1006920,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",05-12-1952,51fa713ac2e597608296a3632bcc776a,35.318581,-87.518839,0
3295,22-06-2020 09:47,2.13E+14,shopping_net,270000,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,14-05-1944,5b2f47fe7364780988043a00adf06a6b,35.504574,-85.147356,1
3296,22-06-2020 09:47,6.53E+15,gas_transport,263686.5,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,27-04-1965,946c4ae24e31a0e4e40c09ba954fe377,46.449396,-91.702081,0
3297,22-06-2020 09:48,3.55E+15,gas_transport,225000,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",21-12-1966,bfe5de3502c2c4c2fda7c9b927b8f84f,45.262566,-86.272031,0
3298,22-06-2020 09:49,3.59E+15,food_dining,1041439.5,Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,15-08-1935,fbee69d2670cf6498d732323409fb8c1,36.348055,-76.814182,0
3299,22-06-2020 09:49,5.84E+11,food_dining,781920,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",22-07-1936,35f94c55bdf110498ec1c1adae4c7e30,44.361792,-88.126326,0
3300,22-06-2020 09:49,3.53E+15,misc_net,760225.5,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,15-01-1978,67872a8ac748f78b9dd3e0c80df2ede2,45.569682,-109.464086,1
3301,22-06-2020 09:50,3.54E+15,misc_net,156384,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,04-10-1972,f4d9765ca9d50910c4635788cca6cce6,40.339821,-79.860036,0
3302,22-06-2020 09:50,4.91E+15,grocery_pos,900000,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",24-07-1992,2d4c12a351e0d1dacbb124662410113e,33.027677,-96.879019,0
3303,22-06-2020 09:51,2.24E+15,gas_transport,225000,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,16-12-1980,d1038c8114be65402cc83449bf99c7c2,43.071835,-105.076018,1
3304,22-06-2020 09:51,3.52E+15,grocery_net,675000,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,27-08-1978,a77763954e97ea974269486edc9b9e59,38.857304,-104.840506,0
3305,22-06-2020 09:51,2.23E+15,grocery_pos,733315.5,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,06-11-1984,51ac645b8c932a0a81a92752e7134dba,44.272977,-91.044222,0
3306,22-06-2020 09:51,3.58E+15,grocery_pos,573628.5,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",25-08-1983,17e8b122cf4a733c3243deb033d7c5e8,41.241071,-81.999508,0
3307,22-06-2020 09:52,4.96E+18,grocery_pos,1335528,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,21-12-1980,344e5399d8bcc6870f8bc4e5050df16d,41.15887,-73.410243,1
3308,22-06-2020 09:52,4.72E+15,gas_transport,1467612,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,04-05-1972,e98087034d94a75cd09c9715970b4bfa,48.430476,-113.73271,0
3309,22-06-2020 09:52,4.07E+15,gas_transport,481495.5,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",09-04-1967,5bb39aeff29744858ad3c96409fa1a0b,29.211401,-97.901007,0
3310,22-06-2020 09:53,4.96E+15,gas_transport,945000,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,10-05-1966,6d55d61c84bb22dadb05b6501c9cebcf,40.534639,-75.809378,0
3311,22-06-2020 09:53,4.55E+15,grocery_pos,85320,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,29-05-1968,d1ffd4b3f00f053883c7f5a46558f55f,40.693924,-82.9339,1
3312,22-06-2020 09:53,6.01E+15,shopping_net,450000,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,22-06-1956,d32b5577effee77f07727c38cd2be041,36.110481,-87.197087,0
3313,22-06-2020 09:53,1.80E+14,entertainment,450000,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,01-11-1969,4be505442f84063a263de2b10022a8c6,41.573824,-77.490613,0
3314,22-06-2020 09:55,4.86E+12,gas_transport,422451,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,15-09-1956,162209c4343f3a7553d4a04c9071d5cf,41.818326,-77.171635,0
3315,22-06-2020 09:55,3.62E+13,entertainment,1112670,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,13-10-1949,93091ff55834976700b036abb6aa1da5,28.731107,-82.165217,1
3316,22-06-2020 09:55,5.82E+11,grocery_pos,1339884,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,28-07-1973,8c43bb92d7c44b2fbc50a6d16a306b14,42.304466,-79.748347,0
3317,22-06-2020 09:56,1.80E+14,grocery_pos,1428408,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",20-01-1992,0f5efeeaae1043a5e7010e0b72f62175,41.749513,-88.181486,0
3318,22-06-2020 09:56,6.57E+15,misc_pos,253737,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",12-12-1969,c51812d9a05a3ef80df9c72861cf5a7d,39.085576,-105.485751,0
3319,22-06-2020 09:56,6.76E+11,gas_transport,755190,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,04-01-1988,8c7dff7a40bc0ba5a49afed2adc20df2,37.876456,-104.042027,1
3320,22-06-2020 09:57,3.53E+15,misc_net,45000,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",13-07-1975,5f49b231e66551e4f813852969f27f6c,43.27048,-73.523172,0
3321,22-06-2020 09:57,3.77E+14,food_dining,922500,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,31-07-1961,fb3271bd90c0d61d59ba14cd8e05b11e,33.413958,-81.085114,0
3322,22-06-2020 09:57,6.01E+15,grocery_pos,900000,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,c01c21dd97415b1100cf480fc274b957,41.672716,-110.376197,1
3323,22-06-2020 09:57,6.01E+15,grocery_net,585000,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",01-09-1971,2b275a95e468881f3b58095aa45b64e6,35.364274,-95.556495,0
3324,22-06-2020 09:57,2.26E+15,gas_transport,1125000,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,17-10-1995,2713f09abde48a1ef3d966b932a9f42f,29.400551,-98.139032,0
3325,22-06-2020 09:57,6.01E+15,gas_transport,337500,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,01-07-1997,dd05767d0f1bd7d90649360b177b236a,41.394234,-77.475618,0
3326,22-06-2020 09:58,3.46E+14,grocery_pos,193500,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19-03-1985,b185da753fbf86e565ca32960e319843,37.921625,-74.41437,0
3327,22-06-2020 09:59,3.55E+15,gas_transport,427500,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,05-07-1984,ac99719767fadb7071acdc776abc4302,32.620043,-98.006685,1
3328,22-06-2020 09:59,4.29E+12,misc_pos,979992,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,23-08-1940,4c91aecd1f06ef1868cdadfd69188bcc,37.434186,-80.0076,0
3329,22-06-2020 09:59,3.54E+15,shopping_net,835380,Nancy,Roach,F,376 Brown Courts,Yellowstone National Park,WY,82190,44.7957,-110.6137,369,Materials engineer,16-11-1941,6469185e811e242d926dbae6104ca9cc,44.746755,-110.9765,0
3330,22-06-2020 09:59,6.60E+15,grocery_pos,1005120,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,15-01-1959,bf3ac8d637d2f5b0587740818567d949,45.670457,-94.368018,1
3331,22-06-2020 09:59,4.51E+15,grocery_pos,886176,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",02-09-1988,bcf4057339a1916321505d20cf1b9fb6,41.889196,-104.811255,0
3332,22-06-2020 10:00,4.96E+15,misc_net,407520,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,10-05-1966,b144f95bcf60a045b014bfbfe50b3a3a,41.477199,-76.903421,0
3333,22-06-2020 10:00,4.30E+18,shopping_net,254700,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,26-10-1978,443a24feb1dd377404e66075e818167d,41.515992,-80.898784,1
3334,22-06-2020 10:00,6.01E+15,shopping_pos,454500,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,27-06-1970,c4e30cf9368454b663914ded65d5aa57,39.236655,-92.29631,0
3335,22-06-2020 10:00,6.01E+15,gas_transport,840996,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,02-09-1985,6d0602ac37c4785c4d183da9e26f6596,36.018772,-77.950038,0
3336,22-06-2020 10:00,2.22E+15,gas_transport,270000,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",03-01-1972,9b27bdbcb4e055b8113934c083514e9b,39.746014,-89.275946,1
3337,22-06-2020 10:00,3.51E+15,grocery_net,781920,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",26-07-2001,6945499965bf064f3e17ba99abd0ee24,38.9097,-89.814797,0
3338,22-06-2020 10:01,5.72E+11,entertainment,900000,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,02-04-1952,ffaaaf704801fd979b21504099fcefff,39.106186,-85.554606,0
3339,22-06-2020 10:01,3.01E+13,misc_net,852088.5,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",06-01-1942,1f5fe3d7efb0504652ccab036b8a58d5,48.35465,-96.755082,0
3340,22-06-2020 10:02,5.00E+15,gas_transport,254700,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,06-08-1971,d97d360fbd5beb0d44dbfbb626a06d12,44.458116,-92.892679,0
3341,22-06-2020 10:02,3.55E+15,gas_transport,156384,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",30-04-1962,24ee2a762bffb22787b48f8b223829bf,39.731825,-88.603159,1
3342,22-06-2020 10:03,5.74E+11,grocery_net,675000,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,23-07-1986,7c0f45676e0b3e2c978233188b86185b,41.173926,-88.035997,0
3343,22-06-2020 10:03,4.42E+15,gas_transport,450000,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,12-11-1957,e9b770aedafb056fa31def9252b15837,41.176859,-84.159682,0
3344,22-06-2020 10:03,5.00E+15,grocery_pos,270000,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,06-08-1971,669dd413e5ae8f63fb83893404f6cb7a,44.850449,-93.396453,1
3345,22-06-2020 10:03,3.02E+13,grocery_net,808650,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,05-04-1962,54e5694d8390b3ebe46b3d6911d7ba6b,31.476426,-98.719248,0
3346,22-06-2020 10:03,4.75E+12,grocery_net,1467612,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",07-10-1998,5ee6cb736b6415956371f0683477a013,41.736812,-87.175595,0
3347,22-06-2020 10:03,3.02E+13,grocery_pos,545040,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,07-06-1966,b48cf04e7c60cec31b4e497ce94357d0,47.274868,-95.13821,0
3348,22-06-2020 10:04,4.55E+15,food_dining,1404108,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,29-05-1968,b13cb199ffa28e515c41f68ca4b75d41,40.16336,-82.43409,1
3349,22-06-2020 10:04,4.42E+15,misc_net,675000,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,12-11-1957,7407e5ea5d269e5682710d05e259ddde,41.555769,-82.630418,0
3350,22-06-2020 10:04,4.95E+15,gas_transport,270000,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,05-04-1957,bfbec8897b4fa041e8984d1aedf63e19,40.863577,-81.418827,0
3351,22-06-2020 10:05,4.94E+15,misc_pos,400500,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,07-11-1990,e653eb091defcb8e5c721d927ede99bc,26.944148,-99.94698,0
3352,22-06-2020 10:06,5.74E+11,misc_net,270000,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,23-07-1986,b4a029bf79eb0aadbce4b7ea5effd05b,42.573182,-87.941966,1
3353,22-06-2020 10:07,3.52E+15,grocery_net,781920,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30-11-1975,4f0e4b50e670807445cc42743532f638,40.072164,-87.086162,0
3354,22-06-2020 10:07,3.76E+14,gas_transport,532494,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,15-12-1943,3ffea3a2303cadea3f7bb0c005ca6a74,31.712294,-97.751435,0
3355,22-06-2020 10:08,3.76E+14,food_dining,679500,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",28-09-1961,1381d4da2a268a4dc9691355a7001d4d,28.578627,-82.886256,0
3356,22-06-2020 10:09,4.59E+18,gas_transport,760225.5,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",08-05-2004,4b81fa800a070acbbfbfe8631bc6d8bc,40.952425,-87.784449,1
3357,22-06-2020 10:10,5.62E+11,gas_transport,545040,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,14-03-1986,46e3f551380e58fd654bf87f0c6ecd18,38.924956,-76.357403,0
3358,22-06-2020 10:10,2.26E+15,misc_pos,208512,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,11-04-1948,0db33c0ec13a01dd5d7f116a545a6561,42.516506,-73.02712,0
3359,22-06-2020 10:10,3.48E+14,entertainment,302076,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,22-03-1948,7fa001897afdb2e66f36dbb41200f119,30.568183,-87.433484,1
3360,22-06-2020 10:10,6.30E+11,gas_transport,163512,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12-06-1972,6f67e8777b4c891100f702c740a7b337,46.964125,-87.507083,0
3361,22-06-2020 10:10,4.86E+12,shopping_pos,270000,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,15-09-1956,1dd5f1e0774d21c1fed9ed6e60bc154d,40.245572,-77.885926,0
3362,22-06-2020 10:11,1.80E+14,misc_pos,675000,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",20-01-1992,b3cdad04e1b07de2e60aa658a17531f5,42.143875,-88.194798,0
3363,22-06-2020 10:12,3.43E+14,shopping_pos,132444,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,13-08-1962,e75e20908b1cf65cdd9d73aeb8646649,35.718449,-77.411286,1
3364,22-06-2020 10:13,1.80E+14,shopping_net,390960,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,06-01-1942,db59af4453503bb8c08e150b2ce1ab09,42.099719,-88.260405,0
3365,22-06-2020 10:13,3.04E+13,shopping_pos,425133,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,02-07-1982,6b8a102b06699c8cd6e9626a07483684,40.25241,-76.817315,0
3366,22-06-2020 10:14,6.53E+15,gas_transport,1333102.5,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,19-03-1998,92d22a32f5df3cd972ff4840acd49cd7,44.995394,-72.164614,1
3367,22-06-2020 10:14,2.30E+15,misc_pos,675000,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,13-01-1960,7d88e382a6496de945d3e9741084057a,40.928129,-87.958537,0
3368,22-06-2020 10:15,2.13E+14,grocery_net,247500,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,30-11-1978,d4e5f4f12e0ea50d8af9b965ef15b95c,27.043501,-81.89352,0
3369,22-06-2020 10:16,6.39E+11,grocery_net,760225.5,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,05-06-1991,f43d9a3f52ae370ceadc7b31c4551a9f,44.683749,-74.865218,0
3370,22-06-2020 10:16,2.28E+15,shopping_pos,755190,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,22-11-1969,fb7925a850490baa9636683e36f4a650,38.097667,-85.845577,1
3371,22-06-2020 10:17,2.72E+15,entertainment,2410380,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",25-05-2027,3e84e4029eb685424a7c4302a6036e8c,43.42587,-82.265899,0
3372,22-06-2020 10:18,6.59E+15,gas_transport,314100,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",07-10-1994,4ccd3117061c171d1ac24b9f86ddcbcb,33.298536,-86.988719,0
3373,22-06-2020 10:18,3.89E+13,grocery_pos,180000,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",24-06-1979,fa94c53fdb59ee3a325ae6cce1642d54,39.982584,-83.442752,1
3374,22-06-2020 10:19,4.35E+15,grocery_pos,1288350,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,08-01-1979,386c7acd3ad41e096c746857e8787b7d,44.571645,-89.61695,0
3375,22-06-2020 10:20,3.72E+14,misc_net,180000,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,13-03-1970,b8b4aeeaaa1e5d0594a6c8ebc5c35bed,44.127475,-102.840154,0
3376,22-06-2020 10:20,3.71E+14,grocery_pos,417024,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,10-01-1976,5c71ab7f67f00bc617264df15a2b9413,40.509897,-80.021927,0
3377,22-06-2020 10:20,4.61E+15,grocery_pos,781920,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,21-03-1985,0d7d367e22c9db094e5b9d443d8832c6,35.387236,-97.076456,1
3378,22-06-2020 10:20,1.80E+14,misc_net,888840,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,06-01-1942,77c6f8c712bea6610a9856175f680f14,43.746444,-87.879122,0
